Index,Node1,Node2
1,"McCabe said he was considered a witness, not a suspect.","McCabe maintained he was seen as a person providing information, not as a suspect."
1,"McCabe said he was considered a witness, not a suspect.","McCabe said he was considered a person who could provide testimony, rather than someone being accused."
1,"""He is not considered a suspect,"" McCabe said.",McCabe stated that he is not viewed as a suspect.
1,"""He is not considered a suspect,"" McCabe said.","The individual in question is not being treated as a suspect, McCabe clarified."
1,"""He is not considered a suspect,"" McCabe said.",McCabe said there is no reason to believe the person is a suspect.
1,"""He is not considered a suspect,"" McCabe said.","He assured that the person is not being looked at as a suspect in this case, McCabe explained."
1,"""He is not considered a suspect,"" McCabe said.",McCabe specified that the person is not currently considered a suspect in the investigation.
1,"The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.","According to Dr. Colin D'Cunha, Ontario's commissioner of public health, the woman contracted the SARS virus while in the hospital, despite not being a healthcare professional."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.","Dr. Colin D'Cunha, Ontario's public health commissioner, reported that the woman, who was not a healthcare worker, was exposed to the SARS virus during a hospital visit."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.","The commissioner of public health in Ontario, Dr. Colin D'Cunha, stated that the woman, who wasn't a healthcare worker, was infected with the SARS virus while she was in the hospital."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.","In an announcement by Dr. Colin D'Cunha, Ontario's commissioner of public health, it was revealed that the woman, not a healthcare worker, was exposed to the SARS virus during her hospital stay."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health care worker, said Dr. Colin D’Cunha, Ontario’s commissioner of public health.","Dr. Colin D'Cunha, Ontario's public health commissioner, disclosed that the woman, who is not a healthcare professional, contracted the SARS virus while she was in the hospital."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.","It was during her hospital stay that the woman contracted the SARS virus, Dr Colin D'Cunha revealed, noting she was not a healthcare professional."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.","Dr Colin D'Cunha confirmed the woman, who was hospitalized, was exposed to the SARS virus, despite not being a healthcare worker."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.","According to Dr Colin D'Cunha, the woman was in the hospital when she came into contact with the SARS virus, not while performing any healthcare duties."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.","Dr Colin D'Cunha stated that the woman, who had been in the hospital, had been exposed to SARS but was not a healthcare provider."
1,"The woman was exposed to the SARS virus while in the hospital but was not a health-care worker, said Dr Colin D'Cunha, Ontario's commissioner of public health.","Dr Colin D'Cunha confirmed the woman in the hospital had contracted the SARS virus, and was not a healthcare professional."
1,"""People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones,"" Cohen said.","Individuals with elevated positive emotions tend to enjoy improved sleep quality, adhere to healthier diets, engage in regular exercise, and exhibit lower stress hormone levels, according to Cohen."
1,"""People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones,"" Cohen said.","Cohen notes that individuals with high levels of positive emotions tend to sleep more soundly, consume diets rich in nutrients, prioritize physical activity, and experience reduced stress hormone production."
1,"""People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones,"" Cohen said.","Those with a high disposition towards positive emotions are more likely to get quality rest, follow balanced eating habits, stay physically active, and have lower levels of stress hormones, Cohen points out."
1,"""People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones,"" Cohen said.","Cohen observes that individuals who are prone to positive emotions tend to sleep more restfully, eat nutritious diets, engage in regular physical activity, and experience reduced stress."
1,"""People who are high in positive emotions sleep better, they have better diets, they exercise more, they have lower levels of these stress hormones,"" Cohen said.","Individuals who score high on positive emotions tend to have improved sleep patterns, healthier dietary choices, regular exercise routines, and lower levels of stress hormones, according to Cohen."
